datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,snow,snowdepth,windgust,solarradiation,uvindex,sunriseEpoch,sunsetEpoch,moonphase,conditions,description,icon,source,City,Temp_Range,Heat_Index,Severity_Score,Day_of_Week,Is_Weekend,Health_Risk_Score,sunset_hour,sunrise_hour,sunrise_minute
1725632580.547838,73.02079798590682,63.3742928055598,69.0045460462145,72.69558501063196,62.75055064261319,70.62570035195307,61.30047042639959,78.16871917019436,0.0,0.0,22.31355580323104,125.43729426542583,4.799180401822523,1725732282.805293,1725762265.0890954,0.1331943751422396,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,comb,New York City,11.262320962182764,70.53116576043301,3.3389910349456247,Saturday,True,9.847900877843289,19,6,29
1726546849.3726854,96.9867901078891,80.04392845313696,88.35996680821648,99.4537821563854,82.39510898943738,89.28243110155434,66.1038520602905,48.40088374575056,0.0,0.0,22.24059918011677,264.10299762039614,8.341878380430694,1726432537.5839665,1726530549.620284,0.4501865822029164,Clear,Clear conditions throughout the day.,clear-day,fcst,Dallas,19.171032959020703,90.35513894259115,3.736323444056832,Monday,False,10.821294536645514,19,7,11
1726447426.984419,70.66519541509092,67.73114889493695,68.61983582548999,67.69748572257275,66.74353516870848,68.99723318348619,60.19666197064996,70.57654803281709,0.0,0.0,8.074876188860625,259.26726482778145,9.149110584393265,1726486866.7222717,1726557982.978211,0.478767749949776,Clear,Clear conditions throughout the day.,clear-day,fcst,San Diego,3.009166896792915,73.64497952713273,2.6226379102872617,Monday,False,9.260739592947829,18,6,33
1725908115.740653,105.74143824693984,81.39139948102364,94.52885018059492,100.02347623001096,80.30439261824992,91.53943315861603,40.36048641857996,14.573792480371177,0.0,0.0,11.05444469133004,285.46446357473576,8.914517128671159,1725995458.199324,1726053211.072086,0.2341088150344453,Clear,Clear conditions throughout the day.,clear-day,fcst,Phoenix,25.82527310824701,89.64187993172793,2.9318160805821982,Tuesday,False,9.565102952239869,18,6,8
1725719255.9829743,84.85112617138066,72.27759445717923,78.58461895004784,87.39288864525575,73.35186824622762,79.93046712624259,69.84572981412661,72.59521244305509,0.0,0.0,15.240762936537338,232.95441509292576,8.024346159573318,1725704807.804243,1725794910.1918056,0.1562116298086677,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,comb,San Diego,11.321777092972743,80.5227449106304,3.1579993662641663,Saturday,True,10.306480515495377,19,6,27
1726081797.8414545,83.84655144519104,71.00639895518884,75.6308638323036,90.09661785353848,71.04655894886031,79.87397777712684,71.38268798151432,83.87263048387832,0.0,0.0,15.99622097433132,183.45984263056883,5.74697638874803,1726138162.269133,1726204912.832214,0.3156754939949154,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,Dallas,14.669630343014791,79.65141643370139,2.70834358845693,Thursday,False,10.19385621009826,19,7,9
1726102501.8839543,89.90991679717862,73.01894076024519,80.66617253833427,95.72331126535856,73.7513061075574,85.10175801587427,69.00281896455174,73.90331730980282,0.0,0.0,14.475627795636948,266.4732554637591,8.908040035983923,1726151581.9883015,1726187993.966849,0.327363993200896,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,San Antonio,16.140779057861906,84.91510346586884,3.2601364326395337,Thursday,False,10.862177469951185,19,7,17
1726553866.098045,93.57013271926736,76.13831661997135,84.02963222951017,93.2609425993967,76.6944528778469,83.32227878911236,64.46866733855006,56.52424063644625,0.0,0.0,20.32038459306901,267.1686613210126,8.080237313914083,1726561513.8627276,1726636396.0149603,0.5117937093792476,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,fcst,San Antonio,19.18319713100843,85.44043392984246,3.6438240544067466,Tuesday,False,10.641654432640712,19,7,20
1726716631.7363951,87.65435002357488,70.80107297554888,77.83877226529505,86.15741834719265,70.46972133849735,78.18668216972696,56.6563245960353,49.06951368441749,0.0,0.0,12.089658053221816,205.4618545650263,7.009344991092392,1726759110.2585137,1726834644.6118076,0.5669011392608919,Clear,Clear conditions throughout the day.,clear-day,fcst,Chicago,16.79858767332533,79.4443214785311,2.6043844279086223,Thursday,False,9.141552632807606,18,6,35
1726186387.7643976,81.35386769515556,66.60993983828885,75.2440042767332,82.93947773526072,66.82322881599445,74.11195554128763,61.573125695734205,61.05250064286428,0.0,0.0,13.668272913599916,261.74029548361455,6.259845519212796,1726225310.805204,1726263076.439425,0.3512146712965964,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,New York City,15.317938743169874,77.54563650009275,2.398816944840465,Friday,False,9.40116403051742,19,6,35
1726349544.4097054,89.08614190354527,77.06936735028393,81.25621524184196,99.40902811116636,76.42912766500196,89.9658760700249,75.75802665513814,77.98308071633606,0.0,0.0,10.785334632089912,268.82030296259666,7.779463070215642,1726308170.592597,1726349846.785505,0.374705267209203,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,fcst,Houston,11.11443703903518,89.76408867638614,2.704326949316905,Saturday,True,11.198801548803408,19,7,5
1725861024.9220438,100.14637198867652,77.53963736470983,85.998880971992,100.6422326392374,77.64930829598971,86.34967315070026,55.24250466228411,37.61728246520541,0.0,0.0,18.02625051562712,316.95878357230305,8.982539371171088,1725852379.8282132,1725952496.8026724,0.2147888697647083,Clear,Clear conditions throughout the day.,clear-day,fcst,Los Angeles,22.970537136515645,83.93206574448475,3.6341547600458655,Monday,False,9.610426111773297,19,6,32
1726169910.5236712,80.70680541101866,66.68116523948427,75.1591083948809,81.66336445522758,68.95006228642875,76.04343209503796,58.79418500549656,62.57894903523218,0.0,0.0,15.536312236512757,243.397801824994,6.830567870093964,1726242151.226429,1726299783.445401,0.3344551941537216,Clear,Clear conditions throughout the day.,clear-day,fcst,Chicago,14.477926257547171,78.9565043278227,2.8438952079374493,Friday,False,9.527791199035857,19,6,29
1726506593.360299,82.45421495615983,61.59089056152804,68.68769289605758,78.30334759701991,58.59811473208349,69.50425745168029,43.30643958281961,42.85868803197207,0.0,0.0,7.835462820101659,254.34618660769075,8.22882625150172,1726404375.5279408,1726535408.6399083,0.4499757839151496,Clear,Clear conditions throughout the day.,clear-day,fcst,San Jose,22.034851697456727,76.84820938813252,2.3217239693382643,Monday,False,8.872379686615368,19,6,50
1725924536.1760416,105.31812457205054,79.97453824788373,92.88631424921525,101.1533128981293,79.26420805280848,89.1978606769547,39.31812388168829,14.17462443471961,0.0,0.0,10.545948738365713,278.2271916807987,9.0395559888794,1725983558.6397283,1726035705.323846,0.2604184706245266,Clear,Clear conditions throughout the day.,clear-day,fcst,Phoenix,24.90349892499236,89.28717754376144,2.8065072476354262,Tuesday,False,9.493775781996556,18,6,8
1725861114.7207808,89.22428132241848,63.87948973408673,73.28067860956337,86.04983758834035,62.80252111347463,74.48679755170518,58.05662214673946,60.013267586851896,0.0,0.0,15.17880694822452,311.56864500663954,9.001258645602709,1725890066.715667,1725903568.5866473,0.1989106741323787,Clear,Clear conditions throughout the day.,clear-day,fcst,San Jose,24.75108151265829,76.21245894035948,3.4663719094003542,Monday,False,9.739886460544785,19,6,45
1726857315.732273,88.01150622573924,69.29022861838948,76.73205513073039,86.55001380660994,69.59729247609779,76.41712115794833,58.20630353473493,56.69354993104389,0.0,0.0,14.567386513989156,218.8817070385906,6.980153505766403,1726885198.469839,1726959107.719885,0.6118763003112622,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,fcst,Philadelphia,18.241091257342152,79.55713065136123,2.971304835354853,Saturday,True,9.662894399799116,18,6,47
1726211519.5866408,82.84613990849877,66.91885739347599,74.65280253694345,81.26520251414996,66.13692070135318,75.75234857806441,60.677113717402975,63.88827643777864,0.0,0.0,14.390073978719892,241.7358961901279,6.869255580593286,1726174880.2253268,1726330265.335844,0.3630909548574744,Clear,Clear conditions throughout the day.,clear-day,fcst,Chicago,14.511509596015422,77.20478658197192,2.805488685250329,Friday,False,9.49512423360076,19,6,29
1726374290.0349634,74.76660596693128,67.45282164582258,70.07898469173054,74.32235213324569,67.66767903680548,69.58195941426902,59.38586523622209,67.79116100962312,0.0,0.0,10.99720101800424,160.92159337142806,5.178649128202075,1726412306.5932312,1726464195.0552008,0.430059868330472,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,New York City,7.785068428578736,75.31184325563332,2.2510920537542547,Sunday,True,8.947426944723269,19,6,37
1726728113.411141,69.13600618520006,64.81772480994954,66.18536984192406,68.06101524973646,66.18509391707724,67.24479575679285,56.69088203752594,69.41754421776929,0.0,0.0,8.354995141379526,260.0580262370775,9.025431696436703,1726743657.5676634,1726772707.033785,0.5482091795796001,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,San Diego,3.3990411218030743,74.20193776010643,2.6676756865774616,Thursday,False,9.29658126826628,18,6,35
1726043619.175079,72.43577709753352,66.54023936362763,69.38419831937803,72.58642618789408,63.623714109869766,70.01062564280798,64.54878137276863,77.73206765131228,0.0,0.0,16.92853234574859,285.1723079615539,9.036484482598448,1726066606.2986498,1726087165.0485363,0.2767762370723824,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,San Diego,5.910030424702989,68.93944800810546,3.5134523345465136,Wednesday,False,9.764287862897266,18,6,30
1726144232.0857406,86.80345322172477,62.419978532373385,71.37171449904649,84.96795294016506,65.05493775401168,73.89087879666727,59.933085943520375,63.959071531876816,0.0,0.0,9.645292146804644,255.84578533168664,6.0868050345723175,1726068698.4784024,1726136282.2628589,0.3431522012453792,Clear,Clear conditions throughout the day.,clear-day,fcst,Philadelphia,21.44161964390169,75.89663775723244,2.0946304373499443,Thursday,False,8.930066860259293,19,6,39
1726669135.5409863,77.91617394016579,58.07349212763845,64.74654514609101,76.11234475973636,58.93873956652931,65.17275075046403,49.5423596791474,61.414157887692,0.0,0.0,9.31182497875176,233.81013661780435,7.871536572200554,1726685415.2701125,1726772532.4755034,0.5255078316697327,Clear,Becoming cloudy in the afternoon.,clear-day,fcst,San Jose,19.143773119372515,77.78596011146182,2.5499447208302657,Wednesday,False,9.302524523057857,19,6,52
1726679467.3062985,81.62384849929663,68.76823637949421,73.28790483526306,80.94940078338966,66.45926813378453,73.50164645782286,61.2244587193758,65.83458427923445,0.0,0.0,8.18309838191587,193.349693626559,7.297431873314621,1726777681.4708362,1726749433.3201818,0.5380539028337251,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,New York City,11.03708644472716,76.36532804894016,2.237134451286414,Thursday,False,9.137929240957162,18,6,41
1726012729.7621615,77.4248360135919,63.349495094239856,68.5926780469617,79.97039751931416,61.30127444855813,68.68696515853846,61.17382040179477,75.8817796040838,0.0,0.0,16.758722385171662,268.7820409634747,9.2339628273936,1726055911.7693346,1726012029.9071429,0.2893962403812823,Clear,Clear conditions throughout the day.,clear-day,fcst,Los Angeles,16.16242669086051,72.27489135646582,3.451629128758152,Wednesday,False,9.804456984333603,19,6,33
1725892623.8833632,83.61556860797414,69.43291690214586,77.53176531890101,89.22674178489852,68.8899819150591,78.60936772217248,61.10378437416283,55.959003179991946,0.0,0.0,18.65402215547394,344.80520743754425,8.994639740320652,1725849782.7265348,1725875780.4349244,0.235966729296322,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,Houston,17.046238341845566,79.62221123406724,3.612343002182961,Monday,False,9.898929437592995,19,7,3
1725911477.8178306,81.47668275609921,58.541811976517415,71.2808357144512,79.79195447069417,61.08920796611142,71.71391085477399,53.90360477749595,57.58177264805396,0.0,0.0,11.284616397175489,263.7688406212245,5.955117806525816,1725980914.440235,1726012192.465654,0.2368613565974864,Clear,Clear conditions throughout the day.,clear-day,fcst,Philadelphia,21.58860210818912,75.63188441279328,2.24308613831322,Tuesday,False,8.878960006652225,19,6,37
1726823224.8147247,85.22438082567744,69.69705627847938,75.8782919731165,86.6577684041062,69.73982592772884,76.78730398529099,63.29676826772618,69.1436175776961,0.0,0.0,10.290885103062388,219.0198639430036,7.0953495929669925,1726818275.3070936,1726846117.4673953,0.5765553035122168,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,fcst,New York City,16.695349445283448,77.4618112712698,2.4476718371647657,Friday,False,9.364066706010366,18,6,42
1726580644.1882577,92.85913912311848,78.217086873687,85.41437247680244,96.4846177323056,77.31769856186119,86.39926560585576,65.90615332281749,53.31760846649728,0.0,0.0,12.24977523304155,220.88453951626988,7.166983375172457,1726607504.641102,1726624237.233922,0.503242082064098,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,Dallas,15.775140737398583,87.67669364957104,2.606306140163784,Tuesday,False,10.199566962050124,19,7,12
1726484111.9337268,74.82205176870548,63.79274246500452,69.16759963471613,75.0706842370849,63.87478578967885,68.45228104414412,52.00103667043998,55.91153546877137,0.0,0.0,16.25161209545229,226.48810718272588,8.260908634517275,1726570326.172212,1726626830.788983,0.4801273033440524,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain.,rain,fcst,New York City,12.265107893615326,76.5879372660057,3.271251674824172,Tuesday,False,9.645417906082166,19,6,39
1726793179.920397,86.92674299153106,70.68946005248715,77.54473731473227,85.61326892963969,70.33118873871739,79.82414456793589,60.058191343298326,54.43619016451972,0.0,0.0,13.52305720410343,198.0628409641789,7.096120644497256,1726751903.558308,1726852874.525092,0.5801059400800977,Clear,Clear conditions throughout the day.,clear-day,fcst,Chicago,15.979159996257025,79.08620202407789,2.7031507495998404,Friday,False,9.405371942456858,18,6,36
1726057728.4322274,83.71287618699003,60.60944141748327,71.40811048172027,83.07399917477386,62.8571942617705,72.6355900889529,57.485725043179926,63.80014134265697,0.0,0.0,7.454074110198575,255.8946395750229,6.02035772862607,1725963068.0596104,1726062096.035764,0.2436069663765976,Clear,Clear conditions throughout the day.,clear-day,fcst,Philadelphia,21.845937091872475,75.72258394141046,1.994394711340628,Wednesday,False,8.844864449883413,19,6,38
1726885694.8540523,88.5465005586762,70.12774268686262,77.23301334408421,84.7022369907601,69.61424269731813,78.45774930820075,60.2608752017263,54.41259059278568,0.0,0.0,14.45115627731857,202.61538602708265,7.0204423372620655,1726889044.0859656,1726993601.3873858,0.580954116866781,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,fcst,Philadelphia,17.644084548268637,79.25667990771669,3.0022765773831304,Saturday,True,9.633648118106702,18,6,47
1726703260.9575274,81.23167160298549,70.57986125662951,73.49322316792673,81.42389680369251,67.64844034721465,73.10090127827655,61.37766074982624,66.15440000776192,0.0,0.0,8.642424225374086,186.21935390103744,6.71965122883527,1726759439.725631,1726797814.8704925,0.5512216409031705,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,New York City,12.579956767266214,76.10040643318271,2.206075214653321,Thursday,False,9.08157976220584,18,6,41
1726587530.7590685,76.03556653008017,58.15735686832884,63.68347739034772,75.83749241373008,56.94163068312178,65.5099697808498,44.719928187074416,50.82380249270294,0.0,0.0,7.039452414843362,262.9280766057959,8.935856916671037,1726561831.6654878,1726524423.52283,0.5090017199639747,Clear,Clear conditions throughout the day.,clear-day,fcst,Los Angeles,18.53884853801565,78.54311144165706,2.440822728807715,Tuesday,False,9.13958742001378,18,6,38
1726932548.5897615,85.67301097634777,72.47490979578731,75.68763688860201,83.81561358449221,71.80540638494907,75.759400869532,57.88213202373666,52.91060750815488,0.0,0.0,11.666257570528666,217.7697405072804,7.053846308147644,1726933828.0239377,1726901726.1908784,0.6486604244798972,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,fcst,New York City,12.39007487832604,77.84495082972356,2.554613622819168,Saturday,True,9.316428343576778,18,6,43
1726350989.0570335,96.36842182302696,79.28568912147394,85.54127075551013,101.43844328899551,78.26024972065761,88.93660770390251,70.9297765406351,66.5891705182968,0.0,0.0,12.750869780508246,263.6972297102275,7.663446404234821,1726377173.2533529,1726379283.740684,0.4287692837401837,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,fcst,Houston,17.947474320182803,92.57428196750304,2.838425431185766,Sunday,True,11.19512585028773,19,7,6
1726356190.764299,92.8488027527691,76.36899008908574,86.13108091782443,102.30612761496596,76.37451880555274,89.7871039171154,72.52395242137706,69.53117355015476,0.0,0.0,13.08651698031998,268.98179755300185,8.026822652745482,1726393608.223787,1726354817.4375134,0.3749207960223196,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,San Antonio,15.146488250044934,91.03379261678076,3.026110256617701,Saturday,True,11.129921771197978,19,7,18
1726827969.253507,85.49540574338104,69.97619952728925,76.91925567255248,85.44356073864112,70.06795529390756,75.72472857897314,61.59130881924773,59.57707358913952,0.0,0.0,24.088518494713146,186.06933590642743,6.878953575877517,1726911604.133223,1726970107.1001396,0.6133596448925273,Clear,Clear conditions throughout the day.,clear-day,fcst,Chicago,14.58119812656886,77.98798238274357,3.6816959087019927,Saturday,True,10.032511560573148,18,6,37
1726240748.6126077,83.09939386640023,60.1313794019262,68.9357015032221,81.82263803721855,59.69681200914973,67.76811102318972,55.45557375265448,66.11345663183693,0.0,0.0,16.28173976573237,254.73616516418247,8.235081789367113,1726331845.816612,1726360135.8572834,0.4173515786754443,Clear,Clear conditions throughout the day.,clear-day,fcst,San Jose,21.661202299529947,75.08496567137992,3.186381045884697,Saturday,True,9.623313179506392,19,6,49
1726269380.473312,80.45579876755092,65.66972489916164,74.2544320078561,79.25790188023637,65.98168708020712,73.3931679725315,60.3502193796958,64.90658662584492,0.0,0.0,14.568663907628002,250.6445944168213,5.957563352645641,1726274250.6027434,1726331641.8491423,0.3966701651409207,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,New York City,13.92934872438366,75.39399351596926,2.638182136157316,Saturday,True,9.155711489316484,19,6,36
1726705869.6547136,81.61583855530098,69.54882983561573,74.10572041565551,81.4748940978904,70.01261091425454,73.1773992871303,61.71804210342821,64.7658606862695,0.0,0.0,7.335044153068796,199.04993315890243,6.960701604369458,1726726794.6370163,1726824888.182697,0.5654031571810155,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,New York City,10.987749486650609,76.08642373626869,2.2049293927544733,Thursday,False,9.1061823176133,18,6,41
1726286383.8531086,77.69760370503029,62.66012892964212,67.72706174585892,79.31202785318371,61.49147836238623,66.85761714861347,62.2637438569645,84.60493152397991,0.0,0.0,16.760064919280293,276.8979814051442,8.97951610997254,1726339465.3518064,1726377602.1686175,0.3815737633946616,Clear,Clear conditions throughout the day.,clear-day,fcst,Los Angeles,16.301922540633218,67.34724950373597,3.368164533375329,Saturday,True,9.636552772611694,19,6,35
1726615579.238061,88.90256403805851,77.25675059887394,81.64995122490966,94.7919931473796,77.64734928341382,83.64086187904667,72.41143961603105,73.31667052206345,0.0,0.0,17.687261706886567,230.8087234890724,6.999306787314563,1726659549.7325642,1726671212.9885683,0.5168237696606302,Clear,Clear conditions throughout the day with storms possible.,clear-day,fcst,Houston,11.487987340691976,87.52246404886476,3.074366504315137,Wednesday,False,11.148436967749449,19,7,8
1725924421.0618231,105.63656481400804,81.88548233182819,92.8113236967165,102.6934327433566,79.58059719522304,88.70123116299234,40.08536134085925,15.718406717382845,0.0,0.0,10.526216990535609,282.13590063770783,9.118185036194724,1725869485.909912,1725987148.660261,0.2489862924689883,Clear,Clear conditions throughout the day.,clear-day,fcst,Phoenix,25.266515697326124,89.7653806279608,2.8811290056105685,Tuesday,False,9.475147544422422,18,6,8
1726886547.839688,84.47038039264282,69.43316613677601,76.82509303004402,84.81972127936308,69.560570891793,76.69103052560858,60.63239267069724,56.47993348418032,0.0,0.0,24.41243231994888,194.5247341968333,6.948675909061371,1726937353.2377548,1726933998.7393622,0.633525251522084,Clear,Clear conditions throughout the day.,clear-day,fcst,Chicago,15.554828187831545,79.35408559652353,3.825330101611344,Saturday,True,9.889004481767456,18,6,37
1726102306.3415585,80.80380518060876,57.83219694809061,68.96762144159098,79.48147915502003,58.55451299658968,67.19780354936172,55.07152544151249,69.28096064848204,0.0,0.0,18.345185068955374,264.91864501763115,8.003492909037224,1726171686.2874389,1726180936.8734238,0.3137032670954353,Clear,Clear conditions throughout the day.,clear-day,fcst,San Jose,22.35573347823457,74.47114731780398,3.366595158052847,Thursday,False,9.8412285968627,19,6,47
1726409142.7151575,83.37629125831114,60.97001334787975,73.40164782849241,80.25321222642273,61.26717889946582,72.38702909295097,42.9136197358601,38.48106564957865,0.0,0.0,6.502641186207915,262.8262964066526,9.119073796636313,1726434787.509118,1726453242.561655,0.428857294212858,Clear,Clear conditions throughout the day.,clear-day,fcst,Los Angeles,22.0394080456162,77.24215796337282,2.497793124092677,Sunday,True,8.79391385720292,18,6,36
1726118346.714689,82.84315811917136,71.18720616050514,77.76593451176014,91.23694836297793,70.86068059280777,78.12115477142095,70.87994432511108,78.43616303904992,0.0,0.0,16.397573362281243,197.7235528669066,6.001271562763434,1726184158.5746405,1726203271.189097,0.3199898829073193,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,Dallas,13.037650078963338,78.96648872763339,2.809953214002979,Thursday,False,10.120279543287316,19,7,9
1725932515.9869633,81.71858561286625,59.91197946378976,69.80932031998671,80.30624664553389,57.94025701654492,70.15624836038442,54.70886468001381,57.42831443731011,0.0,0.0,11.691534685569447,254.6431917560373,6.0977032372423725,1725971418.8676498,1725979401.4394286,0.2321720860347468,Clear,Clear conditions throughout the day.,clear-day,fcst,Philadelphia,21.627432716574194,75.87715605382421,2.404828700281816,Tuesday,False,8.929152419244483,19,6,37
1726208098.6782062,78.36245580878156,60.3884970146438,65.76600352975903,76.86067991589147,62.4786252352688,67.1402399308706,63.96564462393195,87.40974348312,0.0,0.0,14.254900858802309,256.8736854010712,8.933580765527013,1726324292.192651,1726228541.0585325,0.3599576824803053,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,Los Angeles,16.393622784318374,66.67685867982124,3.285340072636209,Friday,False,9.63028351303597,19,6,35
1726590932.730391,91.3749327475125,77.19526817297496,82.39262807217062,91.70242737896568,77.65885948703779,85.7232959685617,70.99849536556496,65.08248842969606,0.0,0.0,13.74470842209328,241.68128356942503,7.052323545742801,1726583603.1994057,1726633741.853541,0.5162276143481247,Partially cloudy,Partly cloudy throughout the day with storms possible.,partly-cloudy-day,fcst,Houston,12.64608638198596,88.90685073581975,2.8893399946146303,Tuesday,False,10.706740520725168,19,7,7
1726444693.2209494,93.07050452679884,79.93577758562161,85.08729532730966,97.95637196782695,78.92481241012598,88.61723389887891,68.67842474060599,60.20656041916804,0.0,0.0,15.593301394911116,267.2002270055117,8.19512770949161,1726402128.9957356,1726563708.265983,0.4500896739985838,Partially cloudy,Partly cloudy throughout the day with storms possible.,partly-cloudy-day,fcst,Houston,15.959360090872275,88.77564244013968,3.1774086940505377,Monday,False,10.846632101282232,19,7,6
1726760703.048171,97.3522308669368,74.67791877712175,83.4947933306351,97.86157764790836,75.56143614176648,84.26009634121118,67.0632332939537,60.940487377485,0.0,0.0,20.45840622681909,266.4262429423215,8.089806049923292,1726843279.3848505,1726942732.2244606,0.5851703361001711,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,San Antonio,22.789126819357485,87.6076133149116,3.5828318975802844,Friday,False,11.008461308231984,19,7,21
1725731391.21009,72.94694831569174,53.13334993050126,62.86205947612889,71.00974923680411,55.58145128245484,62.44346987833648,43.39021933973417,51.861233674645085,0.0,0.0,22.79730842927623,274.8531412865166,7.721092528261014,1725833737.2014062,1725852749.9895964,0.2109227041017925,Clear,Clear conditions throughout the day.,clear-day,fcst,Philadelphia,15.876378215499187,80.30440485549329,3.832994266276235,Sunday,True,10.320622437333366,19,6,35
1726277671.8110847,82.75305833368296,65.81709863709169,71.81886491925025,84.20738412591221,64.84481781519486,74.1860689853082,60.23379008156562,66.2008308526985,0.0,0.0,10.32847672263745,250.85672688762108,6.082786693800274,1726258838.4087367,1726328101.0855803,0.3957297651208279,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,Philadelphia,19.25823607632652,75.34708153229266,2.3670543166326934,Saturday,True,9.114240315508711,19,6,41
1726826435.4871435,96.13540218030766,79.12921441809459,88.3892301675416,97.01731338458065,82.66294140223619,89.08728033835467,63.009172824312266,46.87250257607637,0.0,0.0,20.00916987373542,251.1986313219621,7.827978178684543,1726824328.7559896,1726901202.9679646,0.5696959191008963,Clear,Clear conditions throughout the day.,clear-day,fcst,Dallas,17.17652216945679,91.14289204170692,3.624733561125941,Friday,False,10.69705842667586,19,7,14
1725718154.6250222,62.0354317349564,51.0523068340911,57.440424746119085,62.85070921706564,52.39039007395797,58.446839690198125,43.08659628857359,55.002336697598125,0.0,0.0,26.18494808556916,191.20829357563207,7.862116074050303,1725753633.2308428,1725748735.0469804,0.1457550317758069,Clear,Clear conditions throughout the day.,clear-day,comb,Chicago,12.813841395514734,84.95771629105462,4.240731788664402,Saturday,True,10.969940628960904,19,6,23
1725746952.436855,64.95287246249322,51.38818447775382,58.95279575597441,62.45000315527281,50.70006912276716,58.409364345359776,39.993620379042106,54.05322762300148,0.0,0.0,25.70778616108331,193.02627679289068,8.073323126274948,1725687020.6688046,1725704042.8890588,0.153936411056515,Clear,Clear conditions throughout the day.,clear-day,comb,Chicago,12.027868203982734,85.51130061811621,4.2295339906182985,Saturday,True,10.865422964613838,19,6,23
1726058486.2582495,77.98878795497205,76.48563270308986,78.36680333045653,77.7608717488095,76.57349829024017,78.40968419693462,75.3144899379064,91.0298944350783,0.0,0.0,20.78611539106504,20.08009733182174,-0.14453019812388,1726047354.6670291,1726099250.6028576,0.2534584344587298,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,fcst,Houston,3.0819749167643824,79.84183939028705,2.042397753238874,Wednesday,False,9.966036760369104,19,7,4
1726782527.7446015,80.12195720140188,58.460521065593774,66.3850934044351,79.43021103012906,59.14859159991671,67.00129080777384,48.350451405458806,56.97045295617136,0.0,0.0,9.869865046110045,233.91651163468205,7.834564399974355,1726869716.1818037,1726894973.9436767,0.5975090071808776,Clear,Clear conditions throughout the day.,clear-day,fcst,San Jose,22.12543157053344,76.64863068547906,2.557583840486765,Friday,False,9.1927499285408,19,6,54
1726635187.8435314,75.34200753270959,54.89776383517231,64.13486892607013,73.34992179362767,54.75797357106287,64.62774674746551,46.12524100770149,55.8132461014548,0.0,0.0,4.755861723931504,270.3875933775366,8.999478979299793,1726618677.22733,1726764515.1145906,0.5176291241609593,Clear,Clear conditions throughout the day.,clear-day,fcst,Los Angeles,19.377785103080782,78.96357955783148,2.277289285670276,Wednesday,False,9.142357606476128,18,6,38
1726388956.5779543,80.95319208585268,63.02989539602586,69.10395122462454,79.95544697046648,60.88553313932304,72.1267733143207,44.6516963540976,43.32706343422219,0.0,0.0,7.74949659826815,268.7403883667524,8.908559125603546,1726493399.3743906,1726540911.6729462,0.4568862241806933,Clear,Clear conditions throughout the day.,clear-day,fcst,Los Angeles,18.3256290922458,77.91768681661246,2.491060048678945,Monday,False,8.78683864958963,18,6,37
1726544730.747971,67.66468426040123,64.24381384398603,65.0630944807389,68.44670384449368,66.45898666515454,67.14110512854894,58.40064236081557,70.78349292327174,0.0,0.0,8.362806872108056,272.2640289609975,8.757056477695818,1726543624.340052,1726593771.4292495,0.5002069291843019,Clear,Clear conditions throughout the day.,clear-day,fcst,San Diego,4.114931093986064,73.40544665977009,2.477724917312407,Tuesday,False,9.145007254893166,18,6,34
